idiom_id,idiom_canonical,idiom_surface,example,idiom_canonical_meaning,source,source_type,pos,tags,idiom_confidence_score,record_origin,license_source,example_language,meaning_language
idiomx_012440,white lie,white lie,"The prevarication and white lies which a mind that keeps itself ambitiously pure is as uneasy under as a great artist under the false touches that no eye detects but his own, are worn as lightly as mere trimmings when once the actions have become a lie.","A deliberately untrue statement which is intended to produce a favorable result; especially, one which is judged to be better than an overhonest alternative, as for example to remain polite in a superficial social exchange, or to choose one's battles.",kaikki_wiktionary,dictionary,noun,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012441,white lives matter,white lives matter,,"A phrase used to protest against ""black lives matter"" (rally call, political and social movement) mostly by white people, to protect their traditional white prerogatives and privileges.",kaikki_wiktionary,dictionary,phrase,"US, offensive",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012442,white magic,white magic,Widespread popular tolerance of white magic thus helped to mitigate the rigours of the law.,"Magic derived from good or benign forces, as distinct from evil or malevolent forces; or magic performed with the intention of doing good or giving aid.",kaikki_wiktionary,dictionary,noun,"idiomatic, uncountable",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012443,white marriage,white marriage,,An unconsummated marriage.,kaikki_wiktionary,dictionary,noun,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012444,white noise,white noise,The rest was white noise; I was sick of listening to who I was supposed to be.,Speech that goes ignored or uncomprehended.,kaikki_wiktionary,dictionary,noun,"broadly, figuratively, uncountable",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012445,white on rice,white on rice,,a descriptive analogy of closeness. See like white on rice.,kaikki_wiktionary,dictionary,noun,"idiomatic, slang, uncountable",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012446,white pee,white pee,"His magical boy toy had done all kinds of wondrous things. It spewed out white pee, it felt like hard rubber and now it was warm and soft again.",Semen.,kaikki_wiktionary,dictionary,noun,"childish, idiomatic, uncountable",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012447,white picket fence,white picket fence,,"A symbol of the ideal middle-class suburban life, with a large house, family, and peaceful lifestyle.",kaikki_wiktionary,dictionary,noun,figuratively,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012448,white rabbit,white rabbit,,Someone or something which moves rapidly or hurriedly from place to place.,kaikki_wiktionary,dictionary,noun,"idiomatic, informal",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012449,white rider,white rider,,"Conquest or Pestilence, one of the Four Horsemen of the Apocalypse.",kaikki_wiktionary,dictionary,noun,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012450,white smoke,white smoke,Sit yourselves down together until the white smoke comes out.,An event of reaching an agreement.,kaikki_wiktionary,dictionary,noun,"figuratively, uncountable",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012451,white trashery,white trashery,"Reeder revels in white trashery—and applauds herself for doing so. ""I am busty, and I am loud, and I love bad taste.""","The state or characteristic of being, resembling, or behaving in the manner of white trash.",kaikki_wiktionary,dictionary,noun,"idiomatic, uncountable",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012452,white water,white water,,Turbulent conditions.,kaikki_wiktionary,dictionary,noun,"figuratively, uncountable",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012453,white whale,white whale,No … no sapphires. It looks like Lester Velasquez was chasing his white whale. There never were any sapphires inside that diner.,"An obsession, a monomania.",kaikki_wiktionary,dictionary,noun,figuratively,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012454,white-knuckle ride,white-knuckle ride,They must be insane to think Judy Finnegan would retire from the daily white-knuckle ride that is live television with Richard Madeley.,Any extremely exciting or nerve-racking experience.,kaikki_wiktionary,dictionary,noun,figuratively,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012455,who am I kidding,who am I kidding,"The alternative to that is of course the chilling thought of Lucifer. I don't like the idea of that so much. Who am I kidding though? I kill people! People, who do horrible things, but people none the less.","Said by one who, upon the realization that one was kidding oneself, wishes to start thinking in a more sensible, reasonable way.",kaikki_wiktionary,dictionary,phrase,rhetoric,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012456,who are you,who are you,,Asks the interlocutor for their identification,kaikki_wiktionary,dictionary,phrase,,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012457,who are you telling,who are you telling,That performance was off the chain! Who are you telling?,Used in response to an assertion that one is already fully aware of.,kaikki_wiktionary,dictionary,phrase,"idiomatic, sarcastic",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012458,who ate all the pies,who ate all the pies,"Who ate all the pies? Who ate all the pies? You fat bastard, you fat bastard, you ate all the pies. Loser!",Used pejoratively against a fat person.,kaikki_wiktionary,dictionary,phrase,"British, colloquial, derogatory, rhetoric",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012459,who cares,who cares,"""I'll never speak to you again as long as I live,"" said Joe, rising. ""There now!"" And he moved moodily away and began to dress himself. ""Who cares!"" said Tom. ""Nobody wants you to. Go 'long home and get laughed at. Oh, you're a nice pirate. Huck and me ain't crybabies. We'll stay, won't we, Huck? Let him go if he wants to. I reckon we can get along without him, per'aps.""",A reply that dismisses the importance of another speaker's immediately preceding statement.,kaikki_wiktionary,dictionary,phrase,"colloquial, rhetoric",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012460,who died and left you in charge,who died and left you in charge,,Sarcastic response to somebody assuming a position of authority that they have not earned.,kaikki_wiktionary,dictionary,phrase,,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012461,who died and made you boss,who died and made you boss,,Sarcastic response to somebody assuming a position of authority that they have not earned.,kaikki_wiktionary,dictionary,phrase,,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012462,who do you think you are,who do you think you are,"Who do you think you are, telling me how to live my life?","Expression of anger or contempt because the speaker believes the interlocutor is overestimating their own power, authority, or superiority.",kaikki_wiktionary,dictionary,phrase,rhetoric,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012463,who goes there,who goes there,Halt! Who goes there?,A sentry's challenge to an intruder.,kaikki_wiktionary,dictionary,phrase,,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012464,who knew,who knew,"[…] on at least a dozen occasions, the Supreme Court itself […] had spent the last three decades scrutinizing and parsing, expanding and restricting and harmonizing and distinguishing a decision that had been null and void all along. Who knew!","Expressing surprise, or ironic lack of surprise, upon learning something.",kaikki_wiktionary,dictionary,phrase,,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012465,who knows,who knows,Who knows? Maybe someday he'll finish writing his book and make lots of money selling it.,A rhetorical question asked to express the idea that anything is possible or that anything could happen.,kaikki_wiktionary,dictionary,phrase,,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012466,who pays the piper calls the tune,who pays the piper calls the tune,,"The individual or entity providing financial resources or sponsorship for an endeavor retains the authority to dictate its execution, direction, or outcome.",kaikki_wiktionary,dictionary,proverb,,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012467,who put a quarter in you,who put a quarter in you,,"Who upset you, or caused you to behave in a certain way? criticizing somebody perceived as making an unreasonable or negative remark",kaikki_wiktionary,dictionary,phrase,"Canada, US, colloquial",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012468,who shot John,who shot John,"I haven't been in on any of the sessions, I don't intend to get directly involved, and I'm not going to engage in any speculation about ""who shot John"".","Long and involved explanation, finger-pointing, or assignment of credit or blame.",kaikki_wiktionary,dictionary,noun,"idiomatic, uncountable",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012469,who wants to know,who wants to know,"Albert: Adam and Eve on a raft! Is that Eunice Carruthers? Eunice: Who wants to know? Albert: Al's Diner! You waitressed for me back in '78, '79! I'd never forget that pretty face! Eunice: Well, Mr. Ramsey! How do you like that? I didn't recognize you without your apron!","A retort to a question posed by a stranger, when one does not want to either confirm or deny.",kaikki_wiktionary,dictionary,phrase,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012470,who watches the watchers,who watches the watchers,"This ""who watches the watchers"" problem seems especially acute in the case of the ""mutual funds plan"" advocated by a number of observers of the Eastern European situation.",Indicating concern as to whether those responsible for monitoring the behavior of others are themselves held accountable.,kaikki_wiktionary,dictionary,phrase,,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012471,who whom,who whom,"He noted various indications that a somewhat more moderate view had emerged of the basic ""who-whom"" problem that Lenin had so starkly formulated […]","Who will defeat or dominate whom? A Bolshevist principle or slogan, urging action against the capitalists.",kaikki_wiktionary,dictionary,phrase,,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012472,who would have known,who would have known,,A rhetorical question used to express incredulity or surprise: who would have guessed it?; who would have thought that would happen?,kaikki_wiktionary,dictionary,phrase,,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012473,who would have thought it,who would have thought it,"I'm surprised you didn't like the movie, who'd've thought it? I'd've thought it was just your kind of thing.",A rhetorical question used to express incredulity or surprise: who would have guessed it?; who would have thought that would happen?,kaikki_wiktionary,dictionary,phrase,,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012474,who would have thunk it,who would have thunk it,"He stayed until he saw she had recovered her self possession, then he left, telegraphed to Mr. Hinsdale of Helen's safe arrival—always the same thoughtful fellow—and then went home and wrote sonnets to his lady love. ""Who'd have thunk it of 'im?""",A rhetorical question used to express incredulity: who would have guessed it?; who would have thought that would happen?,kaikki_wiktionary,dictionary,phrase,"colloquial, sarcastic, sometimes",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012475,who writes this stuff,who writes this stuff,,"A rhetorical question commenting on the writing of a book, play, movie, etc.",kaikki_wiktionary,dictionary,phrase,ironic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012476,"who's 'she', the cat's mother","who's 'she', the cat's mother","""She's coming on the trip with us too!""","A rebuke especially directed towards children for having referred to a woman in the nominative case as ""she"", instead of by her name or an appropriately respectful title.",kaikki_wiktionary,dictionary,phrase,"British, Ireland, New-England, dated, idiomatic",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012477,who's asking,who's asking,"""Are you the owner of this vehicle?"" / ""Who's asking?""",Used to ask a stranger asking a question to identify themselves,kaikki_wiktionary,dictionary,phrase,,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012478,who's calling,who's calling,,Used by a phone call receiver to ask the identity of the caller.,kaikki_wiktionary,dictionary,phrase,,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012479,who's robbing this coach,who's robbing this coach,,mind your own business; an admonition to an uninvolved person not to interfere,kaikki_wiktionary,dictionary,phrase,Australia,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012480,who's to say?,who's to say?,Who's to say what clothes I can and can't wear in my free time?,According to whose authority (especially in defiance),kaikki_wiktionary,dictionary,phrase,,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012481,who's who,who's who,"Mrs. Falconer cannot well avoid asking you to some of her entertainments, and it will be pleasant to you to know who's who beforehand.","The identities of specific people, understood in terms of such distinguishing characteristics as their backgrounds, prominence, achievements, jobs, etc., as a basis for comparing them and especially as a basis for ranking them within a social group.",kaikki_wiktionary,dictionary,noun,"idiomatic, uncountable",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012482,who's your daddy,who's your daddy,What's your name? / Who's your daddy? / Is he rich like me?,A humorous or sarcastic statement of (often sexual) superiority over someone else.,kaikki_wiktionary,dictionary,phrase,,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012483,whole ball of wax,whole ball of wax,"We've got pots, pans, the food and cooking utensils—the whole ball of wax.",Everything of a similar or related nature; everything necessary for a particular purpose.,kaikki_wiktionary,dictionary,noun,"idiomatic, slang",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012484,whole box of tricks,whole box of tricks,"He can't defend Berry, and yet he is afraid to make it too lively for him, in case the ""party"" should, by some chance or other, believe in ""the organ,"" and upset the whole box of tricks.",Everything and anything associated with a certain enterprise.,kaikki_wiktionary,dictionary,noun,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012485,whole cloth,whole cloth,"Some are strangely detailed, like the hugely antlered white deer-creature-cum-forest-god seemingly stolen whole cloth from Princess Mononoke.","in full extent, wholesale, entirely, without changes or additions",kaikki_wiktionary,dictionary,adv,"idiomatic, not-comparable",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012486,whole enchilada,whole enchilada,They need a fall guy for the whole enchilada.,All of something or a group of related things taken in totality.,kaikki_wiktionary,dictionary,noun,"idiomatic, informal",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012487,whole package,whole package,"For us, they are the whole package—fantastic foliage, precocious bloom, and beautiful flowers. In short, elegant simplicity.","Something or someone that possesses a full set of relevant characteristics, usually desirable ones.",kaikki_wiktionary,dictionary,noun,"idiomatic, usually",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012488,whole shebang,whole shebang,"The festival had balloons, flowers, fireworks, performers, and the whole shebang.",Everything; the entire thing.,kaikki_wiktionary,dictionary,noun,"idiomatic, with-definite-article",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012489,whole shooting match,whole shooting match,It started raining on their picnic and they had to move the whole shooting match inside.,"Everything; the entire collection, endeavor, or activity.",kaikki_wiktionary,dictionary,noun,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012490,whomp on,whomp on,The Jayhawks completely whomped on the hapless Nimrods in today's opening-round game.,To defeat thoroughly; to trounce.,kaikki_wiktionary,dictionary,verb,"US, idiomatic, slang",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012491,whoop ass,whoop ass,"Back in the day, he turned over some tables when he found out thieves were in God's temple and that's what we're doing now, turning over some tables 'cause we found a violator of the law, and we shall whoop ass and teach him...",To beat or strike.,kaikki_wiktionary,dictionary,verb,"US, idiomatic, slang, vulgar",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012492,whoop it up,whoop it up,They all went out to whoop it up on his 21st birthday.,To have a great time; to party or revel whole-heartedly or noisily.,kaikki_wiktionary,dictionary,verb,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012493,"whoops, there go my trousers","whoops, there go my trousers","Four Rooms is the latest attempt to combine multiple directors' skits into one film. It is also an attempt to mix ""whoops!-there-go-my-trousers"" farce with the slick kitsch pop-art comedy.",Used to describe a genre of farcical theatre plays.,kaikki_wiktionary,dictionary,phrase,,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012494,whore up,whore up,He's whoring up the movie in response to notes from the studio.,To offer or be willing to change (something) to make it popular in a way that constitutes selling out.,kaikki_wiktionary,dictionary,verb,"broadly, figuratively, transitive",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012495,whose ox is gored,whose ox is gored,,Who is suffering or losing out in a given situation.,kaikki_wiktionary,dictionary,phrase,,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012496,why God invented,why God invented,"I do not, however, wish to be awakened by Stevie Wonder and that is why God invented alarm clocks.",The reason for something (specified) existing; the purpose fulfilled by something.,kaikki_wiktionary,dictionary,phrase,humorous,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012497,why am I not surprised,why am I not surprised,,Expressing resignation in the face of a bad outcome that was plausible or inevitable.,kaikki_wiktionary,dictionary,phrase,"Canada, US, colloquial",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012498,why is the ocean near the shore,why is the ocean near the shore,"The Chairman of the Power Authority Mr. Flynn, made the remark, ""Philosophers are frequently asked, 'Why is it that rivers are always near cities?'"" Or, as the Tin Man said, ""Why is the ocean near the shore?""",A rhetorical question in response to a question having an obvious answer.,kaikki_wiktionary,dictionary,phrase,"colloquial, rhetoric",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012499,why keep a dog and bark yourself,why keep a dog and bark yourself,,One should not do something that one has hired someone else to do.,kaikki_wiktionary,dictionary,proverb,"colloquial, rhetoric",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012500,why me,why me,I can't believe I got teased and ridiculed for my musical tastes again. Why me?,"An expression of surprise, annoyance, or disgust to question why something bad has happened to the speaker.",kaikki_wiktionary,dictionary,phrase,,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012501,why not Zoidberg,why not Zoidberg,"For a good candidate for the 2016 Presidential election, why not Zoidberg?",A call of attention to something that is ridiculous.,kaikki_wiktionary,dictionary,phrase,"Internet, dated, sarcastic",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012502,why oh why,why oh why,"Are these terrible figures greeted by hysterical ""why-oh-why?"" letters to the Times demanding a huge shift in resources from road-building to rail-modernisation?",A statement of exasperation associated with reactionary viewpoints.,kaikki_wiktionary,dictionary,phrase,"UK, attributive, sometimes",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012503,why so serious,why so serious,,"Used to mock someone for adopting an overly intense, grim, or rigid demeanor in a situation that might call for lightness or a more relaxed perspective.",kaikki_wiktionary,dictionary,phrase,Internet,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012504,wicked tongue,wicked tongue,"My son, keep well thy tongue, and keep thy friend; A wicked tongue is worse than is a fiend","An abusive, vulgar, nasty, or otherwise objectionable manner of speaking.",kaikki_wiktionary,dictionary,noun,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012505,wide awake,wide awake,"""They are almost awake, not quite,"" said Lucy. She knew she herself was wide awake, wider than anyone usually is.","Awake and very alert; vigilant, watchful.",kaikki_wiktionary,dictionary,adj,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012506,wide of the mark,wide of the mark,"Well, I suppose you could say the weatherman was wide of the mark again then!",(Very) inaccurate.,kaikki_wiktionary,dictionary,adj,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012507,wide open,wide open,It was a wide open frontier town before the railroad came.,Having no laws or law enforcement.,kaikki_wiktionary,dictionary,adj,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012508,wide shut,wide shut,"He is usually a perspicuous man, but when it comes to that one issue, he has his eyes wide shut.",Deliberately closed (off). (figurative) Wilfully closed-minded; unwilling to see the truth.,kaikki_wiktionary,dictionary,adj,"humorous, not-comparable",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012509,widow's mite,widow's mite,"The matter of this Duty, is ſomething of theſe worldly Goods which God hath given us, are juſtly our own, and which we may ſpare, though never ſo little, if but the poor Widow's mite: for God requires our Charity according to our portion, we must give willingly and plentifully.","A very small gift or donation which, however, represents a great sacrifice on the part of the giver.",kaikki_wiktionary,dictionary,noun,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012510,wig and falsies,wig and falsies,Don't put a fake wig and falsies on your advertised product.,An attempt to make something look like something else without significantly altering its core functionality.,kaikki_wiktionary,dictionary,noun,"colloquial, figuratively, plural, plural-only",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012511,wild animal,wild animal,We've got some wild animals up in here tonight!,"A person exhibiting uncontrolled and risky, possibly aggressive, behaviour.",kaikki_wiktionary,dictionary,noun,figuratively,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012512,wild horses,wild horses,Wild horses wouldn't have kept me from going to the party.,A force not subject to human control and normally stronger than a man.,kaikki_wiktionary,dictionary,noun,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012513,wild-goose chase,wild-goose chase,I went on a wild-goose chase all over the town looking for that adapter until I discovered they no longer make them.,"A futile search, a fruitless errand; a useless and often lengthy task whose execution is inordinately complex relative to the value of the outcome.",kaikki_wiktionary,dictionary,noun,"figuratively, idiomatic",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012514,will o' the wisp,will o' the wisp,"Some preliminary legal arrangements were made, but the scheme proceeded no further, as the various local authorities concerned were unwilling to speculate public funds on what was, even at that date, a will o' the wisp.",A delusionary or otherwise unachievable goal that one feels compelled to pursue.,kaikki_wiktionary,dictionary,noun,figuratively,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012515,will you marry me,will you marry me,,Used to propose marriage to someone,kaikki_wiktionary,dictionary,phrase,,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012516,willful ignorance,willful ignorance,,A decision in bad faith to avoid becoming informed about something so as to avoid having to make undesirable decisions that such information might prompt.,kaikki_wiktionary,dictionary,noun,"idiomatic, uncountable",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012517,willing horse,willing horse,"[A]fter a good deal of discussion (some of it angry) among the Major-Generals, it was settled as such things are everywhere—the willing horse (which SHERMAN always is) getting the work to do.",One who readily performs hard work or who voluntarily tolerates an adverse situation.,kaikki_wiktionary,dictionary,noun,"dated, idiomatic",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012518,willow in the wind,willow in the wind,"[T]he CAB has rightfully seen Congress as a willow in the wind, bending to the wishes of whatever special interest groups and businesses speak loudest.",One whose views are easily and regularly changed by the persuasion or influence of others.,kaikki_wiktionary,dictionary,noun,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012519,win back,win back,"John, my ex-boyfriend, said he wanted to see me again, so I told him how much I wanted him in an effort to win him back.","To get (someone) to be one's partner, after having been apart.",kaikki_wiktionary,dictionary,verb,"idiomatic, transitive",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012520,win by a nose,win by a nose,,To win by a small margin; to have a narrow victory.,kaikki_wiktionary,dictionary,verb,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012521,win one for the Gipper,win one for the Gipper,,To do something in memory of another person.,kaikki_wiktionary,dictionary,verb,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012522,win or lose,win or lose,,Regardless of success or failure.,kaikki_wiktionary,dictionary,phrase,,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012523,win over,win over,"If the truth doesn't win him over, perhaps charm will.","To persuade someone, gain someone's support, or make someone understand the truth or validity of something.",kaikki_wiktionary,dictionary,verb,"idiomatic, transitive",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012524,"win the battle, but lose the war","win the battle, but lose the war","By turning in that one assignment, you may have won the battle, but you never turned anything else in, so in the end you lost the war.","To achieve a portion of a goal, but fail to achieve the entire goal.",kaikki_wiktionary,dictionary,verb,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012525,win the lottery,win the lottery,"The juror snorted. “That guy thought he won the lottery just because he was out of commission for 90 days. When he found out what his problem was, the first thing he did was go to his lawyer—not his doctor. Then he comes here and tries to tell us his sex life was worth $50,000 a day. No way. We didn't buy what he was selling.”",To experience an extraordinary or highly fortunate event.,kaikki_wiktionary,dictionary,verb,"idiomatic, informal",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012526,wind at one's back,wind at one's back,"And the Tulsa symphony credits the station with reversing a decline in ticket sales among younger patrons. ""We've got the wind at our back,"" Mr. Cohn said.",Forward momentum; a boost in one's prospects for success due to favorable events or circumstances.,kaikki_wiktionary,dictionary,noun,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012527,wind back the clock,wind back the clock,"But wind the clock back some 60 years, and you would find that away from the South East of England, the North West once had the most extensive and varied selection of electric routes in the country.",To return in time to an earlier period of history.,kaikki_wiktionary,dictionary,verb,"figuratively, idiomatic",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012528,wind down,wind down,"After a long day at work, she winds down by kickboxing.",To relax; to get rid of stress; to destress.,kaikki_wiktionary,dictionary,verb,"idiomatic, intransitive",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012529,wind egg,wind egg,,Anything that is deficient in some way.,kaikki_wiktionary,dictionary,noun,figuratively,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012530,wind off,wind off,Our crane operations have been winded off for two weeks!,To cancel (an event) due to high wind speeds.,kaikki_wiktionary,dictionary,verb,"idiomatic, transitive",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012531,wind tunnel testing,wind tunnel testing,We need to do some wind tunnel testing before this project is formally approved.,"The application of a rigorous testing regime to a new corporate idea, structure or project to determine if it is viable and fit for purpose.",kaikki_wiktionary,dictionary,noun,"idiomatic, uncountable",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012532,wind up,wind up,Try not to wind up the kids too much right before bedtime.,To excite.,kaikki_wiktionary,dictionary,verb,"broadly, figuratively, transitive",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012533,window dressing,window dressing,These latest modifications are mere window dressing; the same problems remain.,A means of creating a deceptively favourable impression of something or someone; something for appearance only.,kaikki_wiktionary,dictionary,noun,"figuratively, uncountable",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012534,window on the world,window on the world,"In short, China's pragmatic post-Mao leaders value Hong Kong as a window on the world and a source of foreign exchange, investment capital and expertise.","Something which provides information about or interaction with a variety of people, places, events, or things outside of one's immediate sphere of experience.",kaikki_wiktionary,dictionary,noun,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012535,window over,window over,He windowed GPS data over the map.,To superimpose or overlay (something) atop (something else); to move a (figurative) window over a target.,kaikki_wiktionary,dictionary,verb,transitive,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012536,winged word,winged word,"[Polyhymnia] For the ſweet numbers and melodious meaſures, / With which I wont the winged words to tie, / And make a tunefull Diapaſe of pleaſures, / Now being let to runne at libertie / By thoſe which haue no skill to rule them right, / Haue now quite loſt their naturall delight.","A word or statement which is very apt for an occasion, or memorable.",kaikki_wiktionary,dictionary,noun,"idiomatic, in-plural, literary",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012537,wink at,wink at,,"To turn a blind eye to (something); to corruptly ignore (some wrongdoing); to pretend not to have seen (something); to signal one's approval of (illicit activities) while maintaining the ability to plausibly deny knowing about it; to tolerate or tacitly encourage (inappropriate, immoral or illegal behavior).",kaikki_wiktionary,dictionary,verb,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012538,"winner, winner, chicken dinner","winner, winner, chicken dinner","[In Las Vegas casinos] When you win, you’ll hear the stickman say, “Winner, winner, chicken dinner” and get high-fives all around. This sure beats pushing buttons and waiting for a bunch of cherries.","An expression or declaration of victory, especially in a game of chance.",kaikki_wiktionary,dictionary,phrase,childish,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012539,winning ways,winning ways,Robin van Persie scored his 99th and 100th goals for Arsenal as the Gunners returned to winning ways with a deserved victory over 10-man Bolton.,a winning streak; a sequence of winning games.,kaikki_wiktionary,dictionary,noun,"idiomatic, plural, plural-only",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
