idiom_id,example,idiom_canonical_meaning,source,record_origin,license_source,example_language,meaning_language,meaning_arabic_language
idiomx_002202,"You need the evening action / A place to dine, a glass of wine, a little late romance / It's a chain reaction / You'll see the people of the world coming out to dance","A series of events, each one causing or influencing the next.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_010204,,Excess weight or fat accumulated near the waist.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_000458,,The ability to tolerate virtual and augmented reality experiences without experiencing motion sickness.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_002565,"In global climate-speak, terms like 'scenario', 'impact', 'vulnerability', 'irreversible', 'mitigation', 'adaptation' and 'adaptive capacity' have become common currency, verbal coins sometimes so worn that they almost lose meaning, even though they carry sinister messages about the future of humanity.","Common practice; a widespread idea, a commonplace habit.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_006729,"""The Chengtu revolutionaries were fantastically colourful in the Szechwanese manner—they costumed themselves as heroes of the stage and their energies were chiefly occupied in tying ropes across the main streets so that when Imperial officials rode by in their litters they would have to get down and crawl under, losing face.",To lose the respect of others; to be humiliated or experience public disgrace.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_012570,"He passed the test with flying colors, as everyone had expected.","Extremely well; in an exceptional, noteworthy, or extraordinary manner.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_000334,,Indicates that the speaker is worried.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_010121,"Its business was to block change, not advance it, and if it thereby obstructed something he himself, as a very conservative fellow, disliked, so much the better.",That is or would be even better.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_004521,"B: ""That's a bad place, I tell you, I nearly went moggy in that jungle, hey."" A: ""That's only because you got that bump on the head, when that bus ran over ...""",To go crazy; to be somewhat delirious.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_009810,She loves to show off her driving prowess.,"To attract attention to for the purpose of bragging or personal exhibitionism; to demonstrate a skill, talent or property for the purpose of bragging or personal exhibitionism.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_003423,,"A strategy of marketing that involves extending widely used standards of product categories with proprietary capabilities, and then using the differences to disadvantage its competitors.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_008521,"""I play to win. I am playing for human lives. This, sir, is the torture, marks of which you have seen on the prisoners; but your inexperience will not detect at a glance all the diabolical ingenuity and cruelty that lurks in this piece of linen and these straps of leather.""","To make a special, determined effort to achieve general success or a particular goal, in life, in one's career, in negotiation, etc.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_001415,"Humanism is an expansive trisyllable, a veritable ""big-tent"" of a word, sheltering many varieties of performance under its spreading canvas.","A group, philosophy, or social or political movement that encompasses or seeks to attract a broad range of constituents or members, or views.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_010290,"We discovered that our first idea would never work, so we were back to square one.",The place where one begins; a lack of progress.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_012000,,Describes a belligerent attitude.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_009583,,"Used as a farewell, stating that the speaker and interlocutor(s) will see each other the next day.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_011159,,"Used to indicate the same action, situation, or thing etc., as previously.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_002145,"In 1901, he caught a case of the flu, fell into a moribund state lasting another year, and died without ever fathering a child.64 Niue was hardly alone in this experience. Soap sales benefited enormously from the deadly wave of bubonic[…]",To be infected with a disease; used with of.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_006077,"""Dolly Nemeroff said you're a private detective in California."" […] ""It's an archaic line of work, but it keeps me off the streets.""","To inspire or cause (someone) to avoid idleness, unemployment, poverty, or antisocial behavior.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_001831,"1999, Ericka, in alt.jokes.limericks http://groups.google.com/group/alt.jokes.limericks/msg/6a31a3b704183489?dmode=source Dear Peter, I need your stuffin' Your bod, your rod, and handcuffin' While I wait for your ans- wer, I'll take off my pants, And start in on buffin' the muffin!",To masturbate.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_011686,,Lost or wasted time between an activity or an event during which nothing has been planned or no action can occur.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_010750,,To take shape,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_003887,The new design is very edgy and certainly flies in the face of tradition.,To act in a manner highly contrary to; to counteract or contradict.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_009498,,"A fundamental, simple mistake.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_010188,,"Within a conceptual metaphor, the conceptual domain from which metaphorical expressions are drawn.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_000725,,"Asserts that Aboriginal peoples were the first on the continent now known as Australia, occupying and caring for the land for more than 65,000 years",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_001011,,A female beggar with several children hired or borrowed to excite charity.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_004610,"Although I liked your suggestion, I'll go with my original idea.",To choose or accept (a suggestion).,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_008553,,"Although the outward appearance may change, fundamentals are constant.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_001956,,"To purchase a property as in investment, and to let it out for rental instead of living in it",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_010147,"For a start Minister Varadkar, without seeking approval from on high, set off on a solo run informing the public that not everything in the pie-in-the-sky programme for Government was achievable.",Action taken without consultation of colleagues or approval of superiors.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_000071,,"Something proverbially blue, used in phrases relating to a clear blue sky, as in ""enough blue sky to make [or patch] a Dutchman's breeches"", etc.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_012726,I was yessed to death.,"To agree with someone, often sarcastically.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_000456,"It’s Tyrannosaurus rex, the largest flesh-eating animal that ever thunked across the earth.[…]It’s made of chicken wire, plastic and rags dipped in gooey glue.[…]Meanwhile, he is in the school, probably looking for a Tyrannosaurus regina.",A female Tyrannosaurus rex.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_007728,,Someone experienced in his or her field.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_009705,"He'd better shape up soon, or he'll fail the class.",To improve; to correct one's bad habits or behavior.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_012066,,"To be careful and sensitive, in handling very sensitive matters.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_011423,,"To remove or cast out someone or something out of one's protection, such as onto the streets, especially towards predators.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_007516,,Not as naive or foolish as might be expected.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_003885,"Between world wars, when Douglas Bader was a cocky, teen-age R.A.F. cadet . . . a man could navigate by eye and the nearest railroad track and fly by the seat of his pants.","To pilot an aircraft without the aid of instruments and without a flight plan, using only instinct, visual observation, and practical judgment.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_011231,It took me about 20 minutes there and back.,"On or for a round trip journey, literal or figurative.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_010462,,To perform or play very poorly.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_006211,"The friendship had faltered during their first year at Oxford, when Barnaby had turned jester-in-chief to a pride of strutting young peacocks with titles and country estates. He had made them laugh and kissed their rings and they in return had sneered at him behind his back.",To give respect or reverence to someone; to express servitude to someone.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_012276,,Used to express surprise or amazement.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_005933,"I tried reading the instructions, but it’s all Greek to me.",I don't understand any of it; it makes no sense.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_000684,,"Used to describe an entity that looks flashy and attractive, but is impractical and inefficient in practice.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_009452,[S]winging progressives were keen to consolidate the diving Labor vote and save the furniture so that a reasonably-sized progressive opposition party could live to fight another day.,"To salvage something positive from a calamitous situation, especially one involving the reputation or fate of a political party.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_009786,The employee was put on probation after her latest mistakes and given a short leash.,"A strict set of rules, or great scrutiny or oversight which limit one's freedom of action.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_010273,I had a spot of bother with a sticky key on my keyboard.,A slight problem; a small predicament.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_007689,An accession of the Republic of Turkey to the European Union seems to have moved off the radar.,"Unlikely to happen or be important in the near future, or tending to escape detection or attention.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_004395,Near-synonym: cut someone some slack,"To allow one to function unhindered, or without further overbearing oversight.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_001329,"A ‘bend sinister’ ran athwart his reputation as a priest. Men muttered that he was an infidel, a blasphemous vagabond, versed in all the damnable heresies of antiquity.","Bastardy, (by extension) a defect or stigma.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_003376,"Notre Dame boys greeted one another with ""Eat It"" to be answered by ""Eat It Raw"" or ""Eat a Big One"" or ""Eat My Shorts,"" sometimes ""Eat My Crusty Shorts.""",An irreverent rebuke or dismissal.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_010276,The police spread out to search a wider area.,Become further apart.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_004075,"At a moment in American history when homosexuality was already a front-burner issue, Kinsey's report added fuel to the fire.",A state of high priority.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_005319,"I stayed in a lot of hotels in New York with the Dead and with Jerry's band, but the Navarro, more than any other, became our home away from home.",A place in which one is as comfortable as one's actual home.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_012806,"Would you like another pint, mate? Nah, you're all right.",Used to politely reject an offer.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_012494,He's whoring up the movie in response to notes from the studio.,To offer or be willing to change (something) to make it popular in a way that constitutes selling out.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_008701,,A committed open relationship based on boosting the love and affection opportunities available for one's partner,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_003839,,"To fail, usually spectacularly.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_010744,,To proceed calmly and in a relaxed manner.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_004282,He's really getting stuck in to his new job as chief executive. He's sacked half the boardroom staff already.,To dedicate a large amount of effort towards.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_005894,Is this train going to King's Cross?,Used to ask if atrain travels to a specific place.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_002309,,Something totally useless.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_007800,I've got a lot of time on my hands.,Available to be used by someone; in someone's possession.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_008158,Philip's mom was a gorgeous woman. Many said his dad outkicked his coverage for sure.,To date someone who is more attractive or desirable than oneself.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_001671,,A very short time.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_002689,,"A body created by legislation, especially a public body.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_005083,He fell in a puddle and ended up covered head to toe in mud.,Entirely; completely; over one's full body.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_006821,The company made a major league effort to get the contract.,"Serious, high-level; significant",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_008749,Can you pull over just after the post office? My house is next door.,"To come to a stop, and turn off the road (i.e. onto the roadside or hard shoulder).",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_007074,"""Well, anyhow, thanks a lot, Mr. Dumont,"" he added. ""Mercy buckets, as you French say.""",Thanks very much.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_009745,,The situation suddenly became much more dangerous or serious.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_003695,"The manager hesitated to open the doors to the thronging holiday crowds, knowing that a feeding frenzy would soon ensue near the display of coveted toys.","A voracious competition among would-be purchasers, etc. for limited resources.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_002146,Don't catch a cold because of the state pension freeze.,To encounter difficulties.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_000102,,Good fortune or providential aid comes to those who make an effort to accomplish things.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_003892,My dad flew off the handle when he saw the F grade on my report card.,To become very angry or enraged; to throw a fit or go crazy.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_004048,,since childhood (This entry is a translation hub.),kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_005097,,"A highly unhealthy meal or food, especially one that is high in saturated fat.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_012788,"Young men washed in the ecstasy of macho male companionship rode a jeep through barren country and embraced at a bar piled up with beer cans. ""You only go around once,"" the announcer said.","A person has only one lifetime, and should therefore take every opportunity to enjoy a wide variety of experiences in order to maximize their achievements and satisfaction.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_012549,,"any of the biblical books (Proverbs, Ecclesiastes, Song of Songs, Wisdom of Solomon, Ecclesiasticus) that are considered to contain wisdom",wordnet,source_only,wordnet,en,en,ar
idiomx_001684,Studying Latin may make it easier to branch out into Spanish or Italian.,To expand one's interests or activities in a new direction.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_006703,"S.—Ah—get out. Look out for number one—that's my doctrine; and let others do the same;—and if they don't, why, the flats must be contented with being gulled—that's all. It is n't my look-out, if a man does n't know enough, or does n't think enough, or is n't careful enough: if I can shave him a little by fair and honorable means, I have a right to do so. F.—You learnt that creed in Foolsborough; you'll recant in Gallowsberg, if you do n't look out. As to your shaving, my boy, if you do n't get pretty cleverly shaved with a handsaw, it will be because the dressing-room of Providence is too respectable for lubberly fellows like you.",To act in one's own interests; to act in a manner advantageous primarily to oneself.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_000748,"She likes punk rock, screamo, death metal and all this.",Used at the end of a statement to insinuate that there is more information that can be inferred from the preceding.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_002338,"If she hadn’t moved from New Jersey to join me here, just months before the coronavirus pandemic took hold in the United States, she would have been working as a nurse on the front lines of a war with a disease that has disproportionately claimed the lives of people of color and health care workers like her.",To lead to someone's death.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_007413,"Well, you painted my room the wrong shade of blue, but (there was) no harm done really.",Used to express that someone's action had no serious adverse consequences.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_005864,,"In the act or process of assuming control, authority, control or leadership.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_001663,,To arrange a situation so as to exclude (someone).,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_001384,"One of the most common misconceptions about bisexuality is that it's some kind of stepping-stone on the way to coming out ""all the way,"" as gay and/or lesbian. This pernicious stereotype, sometimes referred to as “bi now, gay later,” is often used to warn straight people away from dating bi folks. […] If “bi now, gay later” is one side of an offensive, disrespectful coin, the LUG (or “lesbian until graduation”) stereotype is its counterpart.",A slogan suggesting that bisexual people tend to become exclusively homosexual later in life.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_003521,,Everything is going well or according to plan.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_002885,dead-tree edition Derogatory cyberspeak for the paper version of a periodical....,"The physical, printed version of a publication.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_009283,"We're running out of money. It's going to be rough sledding from now on, but we'll have to cope.",A difficult period of time.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_001800,Did you attend the brown bag Tuesday on healthy exercise habits?,"A short presentation or seminar on a given subject, especially one given at lunchtime.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_002857,,"Of a project or plan, wholly dispensed with; never to be completed or revived.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_006204,,"to flatter or perform favors excessively, especially to receive preferential treatment from a boss or other superior; to behave obsequiously.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_005386,She left the restaurant with him hot on her heels.,Close behind; pursuing or following closely.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_003367,,Something easily acquired or stolen.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_009344,You can't run away from your actions.,To avoid or shirk a problem or consequences; to rush to back away from or disclaim responsibility for something.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_006753,Friends that I had lost touch with years ago suddenly found me again.,To lose contact (with).,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_011179,,The annual Melbourne Cup horse race.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_000534,"Our food has finally arrived. ― (And) about time (too), if you ask me! We've been waiting about 45 minutes for it!",Far past the desired time.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_008256,"There is a seductive and terminal pas-de-deux going on between the real right in this country and their ""opposition,"" the liberals. It is deadly for us to get caught in their maneuverings.","A complicated relationship or process involving two entities, usually persons.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_000885,"As provided for in the new city charter, it has 51 members, compared with 35 in the Council it succeeds.",Under the conditions stated (within or by a given document).,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_006787,,to lower the standards of quality that are expected of or required for something.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_006858,Allowing a known trouble-maker to join the team is making a stick for your own back.,To make a decision that will have personally adverse consequences.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_009984,There is a sleeping giant in education that is just beginning to awaken.,"Someone or something with great, latent strength.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_006424,"Sophia was also a horticulturist, a healer, a historian, and became something of a legend in her own lifetime.",One who achieves great fame while alive.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_008242,,"A piece of trickery or falsehood, especially a trivial one.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_002615,,"Water, specifically drinking water supplied by a public utility company.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_000020,"Yea, as yee loue your ovvne life, peace, vvelfare; Rouze vp your ſpirits, avvaken your Chriſtian courage, and ſet your ſelues heartily againſt the traitorly ſinnes of theſe times, vvhich threaten the bane of all theſe. Cleanſe yee theſe Augean''' ſtables of our drunken Tauernes, of our profane ſtages, and of thoſe blinde Vaults of profeſſed filthineſſe, VVhoſe ſteppes goe dovvne to the chambers of Death; yea, to the deepe of Hell.",A place or situation characterized by corruption or moral decay.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_000994,"Apple’s at the top of the tree, but the winds of change can blow it down [title]",At the highest level.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_008422,I think that his plan to become a professional athlete is a pipe dream and that he should stay in school.,"A desire or idea which is unlikely to materialize, or a plan which is unlikely to work; a near impossibility.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_012209,,Used to praise performance in a sport or game.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_012842,Mark Twain once remarked that it is a pity youth is wasted on the young. Why do we think youth is wasted on the young? […] It [youth] is only valued after our eyes are dull and step no longer spry.,Young people often fail to fully appreciate or utilize the vitality and opportunities that come with youth.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_003223,"I should know that person's name, but I'm drawing a blank.",To be unable to recall a required piece of information.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_007615,,"To suddenly include a strange or illogical event, often leading to radical and often disappointing changes to the narrative of the film.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_009804,,"An exclamation of extreme anger, disgust, hatred; often accompanied by an obscene gesture.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_001428,,One's own idea or conception.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_006180,to handle with kid gloves,A metaphorical representation of careful handling.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_006473,,Used as a metaphor for the spread of wisdom.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_002040,,Asks for permission to smoke (e.g. a cigarette).,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_002288,"Near-synonyms: pocket change, pocket money, chump change","A very small or insignificant quantity, especially of money.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_000322,,Indicates that the speaker is pregnant.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_001167,Marriages that are based only on sex appeal generally fizzle out as soon as he gets a bay window and her figure becomes a bit lumpish.,A protruding belly.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_012660,"“Worst comes to worst, we'll make it to Cleveland and we can set down there and wait things out.” Gordon Rand nearly sneered, “Worst comes to worst? We'll crash and die, isn't that closer to the worst end of the possibility spectrum?",If a possible worst-case scenario actually occurs.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_001576,"We've all heard of the Blue Wall of Silence, the code under which cops stay mum about rogue cops who poison the barrel.","Strict secretiveness maintained by the members of a police force with respect to information which might be contrary to their interests, especially information concerning questionable police actions.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_007387,"If you're driving, check out our no and low selection.",Designating drinks that contain little or no alcohol.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_012536,"[Polyhymnia] For the ſweet numbers and melodious meaſures, / With which I wont the winged words to tie, / And make a tunefull Diapaſe of pleaſures, / Now being let to runne at libertie / By thoſe which haue no skill to rule them right, / Haue now quite loſt their naturall delight.","A word or statement which is very apt for an occasion, or memorable.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_005836,,"To move something backward by a very small amount, often in a slow and gradual way.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_004107,Now the wheel is turning back full circle.,"Through a cycle of transition, returning to where one started after gaining experience or exploring other things.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_005943,,"Indicating it is too soon to know the outcome of a situation, often implying it is too early to make a judgment or prediction.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_010608,"Near-synonyms: polish a turd, put lipstick on a pig, sweeten the pot",To make an unpleasant event less displeasing.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_005915,,This represents me or my feelings.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_012794,"— Can book a whole ballroom anot? — You think what? Got all the money in the world ah, hah?",What do you think this is?; do you think this is some kind of […] ?; said in response to an impractical or naïve suggestion.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_007034,,That applies to me as well.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_003442,"With every new indignity served upon the United States by the fanatical Fidel Castro comes an immediate, and lasting, impulse to declare that enough is enough.",Especially as an expression of exasperation: the limit of patience or tolerance has been reached.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_002597,"Given this information, my imagination was cooking up a storm of other disrupting possibilities. I slept badly and woke up sick to my stomach.",To create a stormy situation; agitate or enrage.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_003486,"Near-synonyms: pay off old scores, pay back in someone's own coin",To seek or obtain revenge against someone.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_000264,,Indicates that the speaker is a Catholic.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_001483,"A small number of Black Swans explain almost everything in our world, from the success of ideas and religions, to the dynamics of historical events, to elements of our own personal lives. […] Fads, epidemics, fashion, ideas, the emergence of art genres and schools. All follow these Black Swan dynamics.",A rare and hard-to-predict event with major consequences.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
